query,experiment,result_id,rank,final_score,semantic_score,keyword_score,hybrid_score,reranker_score,metadata_score
help me make my code better,bge_small_hybrid_reranker_minilm,pk_11322,2,0.9800068458028802,0.9255238986812618,0.9716703753257867,0.9393678416746192,0.9800068458028802,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_04970,3,0.7055984106667433,0.8180907441563209,0.6490246421857377,0.767370913565146,0.7055984106667433,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_10622,4,0.6914434369635323,0.0,0.8429259546009356,0.25287778638028063,0.6914434369635323,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_17181,5,0.6714253213157819,0.7769945734465974,0.0,0.5438962014126182,0.6714253213157819,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_04143,6,0.6296735465872861,0.7509571749590611,0.0,0.5256700224713428,0.6296735465872861,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_06488,7,0.6016709624814951,0.8292465025066226,0.7476046253185707,0.804753939350207,0.6016709624814951,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_01380,8,0.5823421280599111,0.0,0.7638828605947323,0.2291648581784197,0.5823421280599111,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_04496,9,0.5670588239501999,0.0,0.9140251562565298,0.2742075468769589,0.5670588239501999,
help me make my code better,bge_small_hybrid_reranker_minilm,pk_01287,10,0.553372165957427,0.0,1.0,0.3,0.553372165957427,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_11322,1,1.0,0.9255238986812618,0.9716703753257867,0.9393678416746192,1.0,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_08769,2,0.9847795260077812,1.0,0.8604339060803653,0.9581301718241095,0.9847795260077812,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_01287,3,0.950958522409597,0.0,1.0,0.3,0.950958522409597,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_10622,4,0.8195914266039401,0.0,0.8429259546009356,0.25287778638028063,0.8195914266039401,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_02750,5,0.7822581114758747,0.0,0.6595058546878754,0.1978517564063626,0.7822581114758747,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_04970,6,0.7774515484701368,0.8180907441563209,0.6490246421857377,0.767370913565146,0.7774515484701368,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_05946,7,0.6976947094387386,0.0,0.7455097256606646,0.2236529176981994,0.6976947094387386,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_08320,8,0.6457396443902124,0.0,0.7840275821088282,0.23520827463264843,0.6457396443902124,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_17181,9,0.6145747692858793,0.7769945734465974,0.0,0.5438962014126182,0.6145747692858793,
help me make my code better,bge_small_hybrid_reranker_tinybert,pk_04143,10,0.6064634523726936,0.7509571749590611,0.0,0.5256700224713428,0.6064634523726936,
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_11322,1,0.9034101847590313,0.9255238986812618,0.9716703753257867,0.9393678416746192,0.9800068458028802,0.46936243884388806
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_08769,2,0.8714664677554219,1.0,0.8604339060803653,0.9581301718241095,1.0,0.14310978503614602
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_04970,3,0.6847980524821459,0.8180907441563209,0.6490246421857377,0.767370913565146,0.7055984106667433,0.5669293561027601
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_17181,4,0.6473423643216355,0.7769945734465974,0.0,0.5438962014126182,0.6714253213157819,0.5108722746881388
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_10622,5,0.6127187352538962,0.0,0.8429259546009356,0.25287778638028063,0.6914434369635323,0.16661209223262557
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_04143,6,0.5542042688776018,0.7509571749590611,0.0,0.5256700224713428,0.6296735465872861,0.12654502852272329
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_01287,7,0.5269972184600918,0.0,1.0,0.3,0.553372165957427,0.37753918264185926
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_01380,8,0.5203847305152194,0.0,0.7638828605947323,0.2291648581784197,0.5823421280599111,0.16929281109529937
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_06488,9,0.5174379935781823,0.8292465025066226,0.7476046253185707,0.804753939350207,0.6016709624814951,0.04011783645940992
help me make my code better,bge_small_hybrid_reranker_metadata_minilm,pk_00514,10,0.5111557919879872,0.7429195521042172,0.0,0.5200436864729521,0.5085931100129584,0.5256776565131507
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_11322,1,0.9204043658265831,0.9255238986812618,0.9716703753257867,0.9393678416746192,1.0,0.46936243884388806
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_01287,2,0.8649456214444363,0.0,1.0,0.3,0.950958522409597,0.37753918264185926
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_08769,3,0.858529064862036,1.0,0.8604339060803653,0.9581301718241095,0.9847795260077812,0.14310978503614602
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_04970,4,0.7458732196150303,0.8180907441563209,0.6490246421857377,0.767370913565146,0.7774515484701368,0.5669293561027601
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_10622,5,0.7216445264482428,0.0,0.8429259546009356,0.25287778638028063,0.8195914266039401,0.16661209223262557
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_02750,6,0.6774468907639271,0.0,0.6595058546878754,0.1978517564063626,0.7822581114758747,0.08351664006289079
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_05946,7,0.6319675241765874,0.0,0.7455097256606646,0.2236529176981994,0.6976947094387386,0.2595134743577313
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_17181,8,0.5990193950962183,0.7769945734465974,0.0,0.5438962014126182,0.6145747692858793,0.5108722746881388
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_08320,9,0.5763812449921688,0.0,0.7840275821088282,0.23520827463264843,0.6457396443902124,0.18335031506992225
help me make my code better,bge_small_hybrid_reranker_metadata_tinybert,pk_04143,10,0.5344756887951981,0.7509571749590611,0.0,0.5256700224713428,0.6064634523726936,0.12654502852272329
help me make my code better,bge_small_keyword,pk_01287,1,0.2545264124762303,0.0,0.2545264124762303,0.2545264124762303,,
help me make my code better,bge_small_keyword,pk_11322,2,0.24731577474110472,0.0,0.24731577474110472,0.24731577474110472,,
help me make my code better,bge_small_keyword,pk_05988,3,0.2340562368662093,0.0,0.2340562368662093,0.2340562368662093,,
help me make my code better,bge_small_keyword,pk_04496,4,0.23264354393500036,0.0,0.23264354393500036,0.23264354393500036,,
help me make my code better,bge_small_keyword,pk_08769,5,0.21900315528754508,0.0,0.21900315528754508,0.21900315528754508,,
help me make my code better,bge_small_keyword,pk_14156,6,0.21647034818982602,0.0,0.21647034818982602,0.21647034818982602,,
help me make my code better,bge_small_keyword,pk_10622,7,0.2145469192076779,0.0,0.2145469192076779,0.2145469192076779,,
help me make my code better,bge_small_keyword,pk_11551,8,0.2080793531409616,0.0,0.2080793531409616,0.2080793531409616,,
help me make my code better,bge_small_keyword,pk_19680,9,0.20326683486143157,0.0,0.20326683486143157,0.20326683486143157,,
help me make my code better,bge_small_keyword,pk_15065,10,0.19978565200669685,0.0,0.19978565200669685,0.19978565200669685,,
write a creative story with a fantasy setting,minilm_semantic,pk_01265,1,0.4854142665863037,0.4854142665863037,0.0,0.4854142665863037,,
write a creative story with a fantasy setting,minilm_semantic,pk_10955,2,0.2757512331008911,0.2757512331008911,0.0,0.2757512331008911,,
write a creative story with a fantasy setting,minilm_semantic,pk_03808,3,0.2655947208404541,0.2655947208404541,0.0,0.2655947208404541,,
write a creative story with a fantasy setting,minilm_semantic,pk_04101,4,0.2530179023742676,0.2530179023742676,0.0,0.2530179023742676,,
write a creative story with a fantasy setting,minilm_semantic,pk_09592,5,0.2516216039657593,0.2516216039657593,0.0,0.2516216039657593,,
write a creative story with a fantasy setting,minilm_semantic,pk_16368,6,0.2480630874633789,0.2480630874633789,0.0,0.2480630874633789,,
write a creative story with a fantasy setting,minilm_semantic,pk_02692,7,0.23807984590530396,0.23807984590530396,0.0,0.23807984590530396,,
write a creative story with a fantasy setting,minilm_semantic,pk_03501,8,0.2338200807571411,0.2338200807571411,0.0,0.2338200807571411,,
write a creative story with a fantasy setting,minilm_semantic,pk_05513,9,0.22824633121490479,0.22824633121490479,0.0,0.22824633121490479,,
write a creative story with a fantasy setting,minilm_semantic,pk_12626,10,0.20348048210144043,0.20348048210144043,0.0,0.20348048210144043,,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_10955,1,1.0,0.2757512331008911,0.0,0.2757512331008911,1.0,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_02692,2,0.9424453177190275,0.23807984590530396,0.0,0.23807984590530396,0.9424453177190275,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_01265,3,0.9414709846555097,0.4854142665863037,0.0,0.4854142665863037,0.9414709846555097,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_01863,4,0.8780700249976255,0.19546079635620117,0.0,0.19546079635620117,0.8780700249976255,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_05641,5,0.8662389288984372,0.14675533771514893,0.0,0.14675533771514893,0.8662389288984372,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_08018,6,0.8510962323091251,0.13426464796066284,0.0,0.13426464796066284,0.8510962323091251,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_19617,7,0.8509819237422361,0.200758159160614,0.0,0.200758159160614,0.8509819237422361,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_16368,8,0.8482706425109973,0.2480630874633789,0.0,0.2480630874633789,0.8482706425109973,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_12626,9,0.845603881038899,0.20348048210144043,0.0,0.20348048210144043,0.845603881038899,
write a creative story with a fantasy setting,minilm_semantic_reranker_minilm,pk_04101,10,0.8246296739220589,0.2530179023742676,0.0,0.2530179023742676,0.8246296739220589,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_02692,1,1.0,0.23807984590530396,0.0,0.23807984590530396,1.0,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_10955,2,0.9845407458100331,0.2757512331008911,0.0,0.2757512331008911,0.9845407458100331,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_01265,3,0.961618727312688,0.4854142665863037,0.0,0.4854142665863037,0.961618727312688,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_04655,4,0.9214880979598795,0.11656033992767334,0.0,0.11656033992767334,0.9214880979598795,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_12626,5,0.9185109019900084,0.20348048210144043,0.0,0.20348048210144043,0.9185109019900084,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_19617,6,0.899680462789272,0.200758159160614,0.0,0.200758159160614,0.899680462789272,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_19884,7,0.8961229380317267,0.14684152603149414,0.0,0.14684152603149414,0.8961229380317267,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_09601,8,0.8775422920497953,0.18807804584503174,0.0,0.18807804584503174,0.8775422920497953,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_08018,9,0.8453371329389349,0.13426464796066284,0.0,0.13426464796066284,0.8453371329389349,
write a creative story with a fantasy setting,minilm_semantic_reranker_tinybert,pk_04101,10,0.7767436189876328,0.2530179023742676,0.0,0.2530179023742676,0.7767436189876328,
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_01265,1,0.9114258918648491,0.4854142665863037,0.0,0.4854142665863037,0.9414709846555097,0.7411703660511058
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_10955,2,0.8919265781222175,0.2757512331008911,0.0,0.2757512331008911,1.0,0.27951052081478384
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_05641,3,0.8863030895636717,0.14675533771514893,0.0,0.14675533771514893,0.8662389288984372,1.0
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_01863,4,0.8601286627778029,0.19546079635620117,0.0,0.19546079635620117,0.8780700249976255,0.7584609435321418
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_02692,5,0.8523922497012629,0.23807984590530396,0.0,0.23807984590530396,0.9424453177190275,0.3420915309339302
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_08018,6,0.8343009055990274,0.13426464796066284,0.0,0.13426464796066284,0.8510962323091251,0.7391273875751405
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_16368,7,0.7969260774635901,0.2480630874633789,0.0,0.2480630874633789,0.8482706425109973,0.5059735421949503
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_12626,8,0.764797472156751,0.20348048210144043,0.0,0.20348048210144043,0.845603881038899,0.3068944884912452
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_19617,9,0.7637891487638986,0.200758159160614,0.0,0.200758159160614,0.8509819237422361,0.26969675721998576
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_minilm,pk_04101,10,0.7456488623435549,0.2530179023742676,0.0,0.2530179023742676,0.8246296739220589,0.2980909300653656
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_01265,1,0.9285514731234507,0.4854142665863037,0.0,0.4854142665863037,0.961618727312688,0.7411703660511058
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_02692,2,0.9013137296400895,0.23807984590530396,0.0,0.23807984590530396,1.0,0.3420915309339302
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_10955,3,0.8787862120607457,0.2757512331008911,0.0,0.2757512331008911,0.9845407458100331,0.27951052081478384
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_08018,4,0.8294056711343657,0.13426464796066284,0.0,0.13426464796066284,0.8453371329389349,0.7391273875751405
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_12626,5,0.8267684399651939,0.20348048210144043,0.0,0.20348048210144043,0.9185109019900084,0.3068944884912452
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_09601,6,0.8172452882225174,0.18807804584503174,0.0,0.18807804584503174,0.8775422920497953,0.4755622665346095
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_04655,7,0.8101690775807505,0.11656033992767334,0.0,0.11656033992767334,0.9214880979598795,0.17936129543235244
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_19884,8,0.8092179604032277,0.14684152603149414,0.0,0.14684152603149414,0.8961229380317267,0.3167564205083999
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_19617,9,0.8051829069538792,0.200758159160614,0.0,0.200758159160614,0.899680462789272,0.26969675721998576
write a creative story with a fantasy setting,minilm_semantic_reranker_metadata_tinybert,pk_05641,10,0.7801383313103885,0.14675533771514893,0.0,0.14675533771514893,0.7413392133063393,1.0
write a creative story with a fantasy setting,minilm_hybrid,pk_01265,1,0.7,1.0,0.0,0.7,,
write a creative story with a fantasy setting,minilm_hybrid,pk_10955,2,0.6242183510722449,0.5680740185906016,0.7552217935294127,0.6242183510722449,,
write a creative story with a fantasy setting,minilm_hybrid,pk_03808,3,0.5468974003888605,0.5471506280774567,0.5463065357821362,0.5468974003888605,,
write a creative story with a fantasy setting,minilm_hybrid,pk_15679,4,0.5453366814425521,0.35048097348936014,1.0,0.5453366814425521,,
write a creative story with a fantasy setting,minilm_hybrid,pk_04101,5,0.5266087291513338,0.5212411743759132,0.5391330236273152,0.5266087291513338,,
write a creative story with a fantasy setting,minilm_hybrid,pk_02692,6,0.524535663883699,0.49046734365598793,0.6040284110816916,0.524535663883699,,
write a creative story with a fantasy setting,minilm_hybrid,pk_05513,7,0.5149994440549811,0.47020935915224893,0.6195096421613564,0.5149994440549811,,
write a creative story with a fantasy setting,minilm_hybrid,pk_01863,8,0.45475288898279276,0.4026680091847886,0.576284275178136,0.45475288898279276,,
write a creative story with a fantasy setting,minilm_hybrid,pk_04655,9,0.45154937341227486,0.2401254927000577,0.9448717617407816,0.45154937341227486,,
write a creative story with a fantasy setting,minilm_hybrid,pk_08823,10,0.449231751928311,0.4168154078512752,0.5248698881080613,0.449231751928311,,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_10955,1,1.0,0.5680740185906016,0.7552217935294127,0.6242183510722449,1.0,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_02692,2,0.9558631506611958,0.49046734365598793,0.6040284110816916,0.524535663883699,0.9558631506611958,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_01265,3,0.9551159657246103,1.0,0.0,0.7,0.9551159657246103,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_02851,4,0.9411791602828447,0.0,0.6791996422961593,0.20375989268884778,0.9411791602828447,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_01863,5,0.9064957928133133,0.4026680091847886,0.576284275178136,0.45475288898279276,0.9064957928133133,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_05641,6,0.8974229027312596,0.3023300875501909,0.4619509139340349,0.3502163354653441,0.8974229027312596,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_08018,7,0.8858103296437753,0.2765980672650696,0.0,0.19361864708554868,0.8858103296437753,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_19617,8,0.8857227923101264,0.41358108522943554,0.0,0.28950675966060485,0.8857227923101264,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_16368,9,0.8836435972476966,0.5110337798843306,0.0,0.35772364591903144,0.8836435972476966,
write a creative story with a fantasy setting,minilm_hybrid_reranker_minilm,pk_12626,10,0.8815986040974013,0.4191893318925822,0.455858992647446,0.4301902301190413,0.8815986040974013,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_02692,1,1.0,0.49046734365598793,0.6040284110816916,0.524535663883699,1.0,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_10955,2,0.9845408189131115,0.5680740185906016,0.7552217935294127,0.6242183510722449,0.9845408189131115,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_01265,3,0.961618727312688,1.0,0.0,0.7,0.961618727312688,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_04655,4,0.9214881710629579,0.2401254927000577,0.9448717617407816,0.45154937341227486,0.9214881710629579,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_12626,5,0.918511230953861,0.4191893318925822,0.455858992647446,0.4301902301190413,0.918511230953861,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_07077,6,0.9050723996440027,0.0,0.47706105043014585,0.14311831512904374,0.9050723996440027,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_19617,7,0.8996804262377329,0.41358108522943554,0.0,0.28950675966060485,0.8996804262377329,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_19884,8,0.8961229380317267,0.3025076437579047,0.0,0.21175535063053327,0.8961229380317267,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_09601,9,0.8775428403228831,0.38745883421947713,0.5252013873902809,0.4287816001707182,0.8775428403228831,
write a creative story with a fantasy setting,minilm_hybrid_reranker_tinybert,pk_06152,10,0.8615184262340047,0.0,0.4949641893228522,0.14848925679685565,0.8615184262340047,
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_01265,1,0.9230241257735846,1.0,0.0,0.7,0.9551159657246103,0.7411703660511058
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_05641,2,0.9128094673215706,0.3023300875501909,0.4619509139340349,0.3502163354653441,0.8974229027312596,1.0
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_10955,3,0.8919265781222175,0.5680740185906016,0.7552217935294127,0.6242183510722449,1.0,0.27951052081478384
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_01863,4,0.8842905654211375,0.4026680091847886,0.576284275178136,0.45475288898279276,0.9064957928133133,0.7584609435321418
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_08018,5,0.86380788833348,0.2765980672650696,0.0,0.19361864708554868,0.8858103296437753,0.7391273875751405
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_02692,6,0.8637974077021059,0.49046734365598793,0.6040284110816916,0.524535663883699,0.9558631506611958,0.3420915309339302
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_02851,7,0.843889604678099,0.0,0.6791996422961593,0.20375989268884778,0.9411791602828447,0.2925821229178739
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_16368,8,0.8269930889897846,0.5110337798843306,0.0,0.35772364591903144,0.8836435972476966,0.5059735421949503
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_12626,9,0.7953929867564778,0.4191893318925822,0.455858992647446,0.4301902301190413,0.8815986040974013,0.3068944884912452
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_minilm,pk_19617,10,0.7933188870466054,0.41358108522943554,0.0,0.28950675966060485,0.8857227923101264,0.26969675721998576
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_01265,1,0.9285514731234507,1.0,0.0,0.7,0.961618727312688,0.7411703660511058
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_02692,2,0.9013137296400895,0.49046734365598793,0.6040284110816916,0.524535663883699,1.0,0.3420915309339302
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_10955,3,0.8787862741983623,0.5680740185906016,0.7552217935294127,0.6242183510722449,0.9845408189131115,0.27951052081478384
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_08018,4,0.8294058575472156,0.2765980672650696,0.0,0.19361864708554868,0.8453373522481701,0.7391273875751405
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_12626,5,0.8267687195844686,0.4191893318925822,0.455858992647446,0.4301902301190413,0.918511230953861,0.3068944884912452
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_09601,6,0.8172457542546421,0.38745883421947713,0.5252013873902809,0.4287816001707182,0.8775428403228831,0.4755622665346095
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_04492,7,0.816658497887618,0.0,0.6424542757164982,0.19273628271494944,0.8380077086465115,0.695679636920555
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_04655,8,0.8101691397183671,0.2401254927000577,0.9448717617407816,0.45154937341227486,0.9214881710629579,0.17936129543235244
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_19884,9,0.8092179604032277,0.3025076437579047,0.0,0.21175535063053327,0.8961229380317267,0.3167564205083999
write a creative story with a fantasy setting,minilm_hybrid_reranker_metadata_tinybert,pk_19617,10,0.8051828758850709,0.41358108522943554,0.0,0.28950675966060485,0.8996804262377329,0.26969675721998576
write a creative story with a fantasy setting,bge_small_semantic,pk_01265,1,0.5838897228240967,0.5838897228240967,0.0,0.5838897228240967,,
write a creative story with a fantasy setting,bge_small_semantic,pk_10955,2,0.5474429130554199,0.5474429130554199,0.0,0.5474429130554199,,
write a creative story with a fantasy setting,bge_small_semantic,pk_15679,3,0.5401966571807861,0.5401966571807861,0.0,0.5401966571807861,,
write a creative story with a fantasy setting,bge_small_semantic,pk_04492,4,0.5399583876132965,0.5399583876132965,0.0,0.5399583876132965,,
write a creative story with a fantasy setting,bge_small_semantic,pk_05513,5,0.5309793055057526,0.5309793055057526,0.0,0.5309793055057526,,
write a creative story with a fantasy setting,bge_small_semantic,pk_04091,6,0.529963880777359,0.529963880777359,0.0,0.529963880777359,,
write a creative story with a fantasy setting,bge_small_semantic,pk_16368,7,0.528938353061676,0.528938353061676,0.0,0.528938353061676,,
write a creative story with a fantasy setting,bge_small_semantic,pk_03740,8,0.5209336876869202,0.5209336876869202,0.0,0.5209336876869202,,
write a creative story with a fantasy setting,bge_small_semantic,pk_01863,9,0.5204916596412659,0.5204916596412659,0.0,0.5204916596412659,,
write a creative story with a fantasy setting,bge_small_semantic,pk_03289,10,0.509923905134201,0.509923905134201,0.0,0.509923905134201,,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_10955,1,1.0,0.5474429130554199,0.0,0.5474429130554199,1.0,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_02692,2,0.9591414881514515,0.484757661819458,0.0,0.484757661819458,0.9591414881514515,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_01265,3,0.9584498016119302,0.5838897228240967,0.0,0.5838897228240967,0.9584498016119302,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_02851,4,0.9455481754468594,0.4807853102684021,0.0,0.4807853102684021,0.9455481754468594,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_01863,5,0.9134409724649848,0.5204916596412659,0.0,0.5204916596412659,0.9134409724649848,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_16368,6,0.8922861615242275,0.528938353061676,0.0,0.528938353061676,0.8922861615242275,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_04101,7,0.8755032277054667,0.5050628781318665,0.0,0.5050628781318665,0.8755032277054667,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_19313,8,0.875332456450076,0.48505234718322754,0.0,0.48505234718322754,0.875332456450076,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_14642,9,0.8738346039576772,0.4633597731590271,0.0,0.4633597731590271,0.8738346039576772,
write a creative story with a fantasy setting,bge_small_semantic_reranker_minilm,pk_09601,10,0.8492167624684308,0.4711715579032898,0.0,0.4711715579032898,0.8492167624684308,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_02692,1,1.0,0.484757661819458,0.0,0.484757661819458,1.0,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_10955,2,0.9876621979806753,0.5474429130554199,0.0,0.5474429130554199,0.9876621979806753,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_01265,3,0.9693683293439526,0.5838897228240967,0.0,0.5838897228240967,0.9693683293439526,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_09601,4,0.9022678531328342,0.4711715579032898,0.0,0.4711715579032898,0.9022678531328342,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_04608,5,0.8856632407991861,0.4942702054977417,0.0,0.4942702054977417,0.8856632407991861,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_04492,6,0.8707157670786618,0.5399583876132965,0.0,0.5399583876132965,0.8707157670786618,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_02851,7,0.8492817451860075,0.4807853102684021,0.0,0.4807853102684021,0.8492817451860075,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_11771,8,0.8411889624597588,0.4637793302536011,0.0,0.4637793302536011,0.8411889624597588,
write a creative story with a fantasy setting,bge_small_semantic_reranker_tinybert,pk_07277,9,0.8345703262766403,0.4869762659072876,0.0,0.4869762659072876,0.8345703262766403,
